session_id,user_id,session_date,device,genre,watch_minutes,completed_episode
43813,1021,2025-12-09,web,action,37,0
43814,1021,2025-12-09,tv,fantasy,19,0
43815,1021,2025-12-09,tv,fantasy,25,1
43816,1021,2025-12-11,mobile,comedy,10,0
43817,1021,2025-12-13,web,comedy,21,1
43818,1021,2025-12-13,tv,sports,35,1
43819,1021,2025-12-14,web,sci-fi,21,1
43820,1021,2025-12-17,tv,fantasy,39,1
43821,1021,2025-12-17,tv,sports,37,0
43822,1021,2025-12-17,web,sci-fi,31,1
43823,1021,2025-12-20,tv,comedy,10,0
43824,1021,2025-12-21,web,sports,40,0
43825,1021,2025-12-21,web,fantasy,28,1
43826,1021,2025-12-27,tablet,action,24,1
43827,1021,2025-12-27,mobile,sci-fi,22,0
43828,1021,2025-12-27,web,comedy,31,0
43829,1021,2025-12-27,tablet,romance,25,0
43830,1021,2025-12-29,tv,romance,31,1
43831,1021,2025-12-29,mobile,comedy,4,0
43832,1021,2025-12-30,mobile,romance,34,0
43833,1021,2025-12-30,tv,sports,36,1
43834,1022,2025-09-08,web,drama,18,0
43835,1022,2025-09-08,tablet,sports,21,1
43836,1022,2025-09-12,web,drama,30,1
43837,1022,2025-09-12,mobile,romance,35,0
43838,1022,2025-09-14,web,drama,23,1
43839,1022,2025-09-23,mobile,action,31,1
43840,1022,2025-09-23,tv,comedy,17,0
43841,1022,2025-10-11,mobile,sci-fi,19,0
43842,1022,2025-10-11,tv,drama,41,1
43843,1022,2025-10-15,web,sports,21,0
43844,1022,2025-10-15,mobile,sports,27,0
43845,1022,2025-10-15,mobile,fantasy,23,0
43846,1022,2025-10-22,web,drama,36,0
43847,1022,2025-10-22,web,romance,17,0
43848,1022,2025-10-22,web,drama,22,1
43849,1022,2025-10-26,mobile,comedy,35,0
43850,1022,2025-11-01,tv,sports,18,0
43851,1022,2025-11-01,tv,drama,40,0
43852,1023,2025-10-26,mobile,drama,18,0
43853,1023,2025-10-26,mobile,fantasy,18,0
43854,1023,2025-10-27,tablet,action,23,1
43855,1023,2025-10-27,web,comedy,20,0
43856,1023,2025-10-27,web,sports,30,1
43857,1023,2025-10-27,mobile,sports,14,0
43858,1023,2025-10-30,mobile,sports,26,1
43859,1023,2025-10-31,mobile,drama,12,0
43860,1023,2025-10-31,web,fantasy,36,1
43861,1023,2025-11-08,web,drama,31,0
43862,1023,2025-11-08,mobile,drama,26,1
43863,1023,2025-11-08,mobile,romance,2,0
43864,1023,2025-11-11,tablet,action,21,1
43865,1023,2025-11-11,tv,romance,34,1
43866,1023,2025-11-11,mobile,action,12,0
43867,1023,2025-11-14,web,action,42,1
43868,1023,2025-11-14,mobile,action,21,1
43869,1023,2025-11-20,web,action,11,0
43870,1023,2025-11-26,mobile,sports,11,0
43871,1023,2025-11-26,mobile,romance,20,1
43872,1023,2025-11-27,web,romance,24,0
43873,1023,2025-11-29,tv,sci-fi,26,1
43874,1024,2025-10-22,tv,fantasy,34,1
43875,1024,2025-10-22,mobile,comedy,32,1
43876,1024,2025-10-23,tv,sci-fi,44,0
43877,1024,2025-10-23,tablet,fantasy,21,1
43878,1024,2025-10-23,web,comedy,21,1
43879,1024,2025-10-28,web,fantasy,39,1
43880,1024,2025-10-28,web,drama,61,0
43881,1024,2025-10-28,mobile,drama,36,1
43882,1024,2025-10-31,mobile,fantasy,21,0
43883,1024,2025-10-31,mobile,romance,39,0
43884,1024,2025-10-31,mobile,sci-fi,42,1
43885,1024,2025-10-31,mobile,action,37,0
43886,1024,2025-11-01,web,fantasy,47,1
43887,1024,2025-11-01,mobile,drama,31,1
43888,1024,2025-11-04,tablet,romance,35,1
43889,1024,2025-11-08,tv,drama,35,1
43890,1024,2025-11-11,web,fantasy,21,1
43891,1024,2025-11-11,web,sports,26,0
43892,1024,2025-11-11,tv,romance,26,0
43893,1024,2025-11-13,web,sci-fi,36,0
43894,1024,2025-11-13,mobile,sci-fi,39,0
43895,1024,2025-11-15,mobile,action,39,0
43896,1024,2025-11-17,mobile,fantasy,25,1
43897,1024,2025-11-18,web,sci-fi,42,1
43898,1024,2025-11-18,mobile,drama,35,1
43899,1024,2025-11-25,tv,sports,16,0
43900,1024,2025-11-25,web,sci-fi,37,1
43901,1024,2025-11-29,tv,drama,45,0
43902,1024,2025-11-29,web,drama,40,1
43903,1024,2025-11-29,web,sports,27,1
43904,1024,2025-11-30,tv,sci-fi,19,0
43905,1024,2025-11-30,web,fantasy,41,1
43906,1024,2025-12-03,web,sports,23,1
43907,1024,2025-12-03,tv,sports,34,1
43908,1024,2025-12-09,mobile,sports,28,0
43909,1024,2025-12-09,mobile,sci-fi,43,1
43910,1024,2025-12-10,tablet,drama,49,0
43911,1024,2025-12-10,web,action,49,1
43912,1024,2025-12-10,tablet,sci-fi,26,0
43913,1024,2025-12-10,web,drama,35,0
43914,1024,2025-12-10,mobile,drama,43,1
43915,1025,2025-10-21,mobile,romance,40,1
43916,1025,2025-10-21,tv,sports,25,0
43917,1025,2025-10-21,mobile,sports,24,0
43918,1025,2025-10-21,mobile,fantasy,37,0
43919,1025,2025-10-21,mobile,drama,22,0
43920,1025,2025-10-21,mobile,romance,29,1
43921,1025,2025-10-22,mobile,sci-fi,22,1
43922,1025,2025-10-31,mobile,action,23,1
43923,1025,2025-11-01,mobile,drama,20,1
43924,1025,2025-11-01,mobile,romance,34,1
43925,1025,2025-11-03,web,comedy,28,0
43926,1025,2025-11-03,web,action,36,1
43927,1025,2025-11-03,tv,sports,25,0
43928,1025,2025-11-03,web,drama,59,0
43929,1025,2025-11-05,tv,action,28,1
43930,1025,2025-11-05,web,drama,3,0
43931,1025,2025-11-08,mobile,comedy,39,1
43932,1025,2025-11-08,mobile,action,30,1
43933,1025,2025-11-08,web,fantasy,8,0
43934,1025,2025-11-09,tv,comedy,10,0
43935,1025,2025-11-10,mobile,sci-fi,11,0
43936,1025,2025-11-10,web,comedy,13,0
43937,1025,2025-11-11,web,fantasy,26,0
43938,1025,2025-11-11,mobile,action,33,1
43939,1025,2025-11-11,web,fantasy,7,0
43940,1025,2025-11-12,mobile,action,40,0
43941,1025,2025-11-12,mobile,action,15,0
43942,1025,2025-11-13,mobile,action,20,0
43943,1025,2025-11-13,web,action,14,0
43944,1025,2025-11-13,tablet,romance,20,1
43945,1025,2025-11-13,tv,romance,21,1
43946,1025,2025-11-18,web,sports,33,1
43947,1025,2025-11-18,mobile,fantasy,10,0
43948,1025,2025-11-18,tv,action,36,0
43949,1025,2025-11-19,mobile,drama,11,0
43950,1025,2025-11-21,tv,action,42,1
43951,1025,2025-11-21,web,fantasy,22,0
43952,1025,2025-11-21,mobile,sports,32,1
43953,1025,2025-11-24,tv,romance,27,0
43954,1025,2025-11-24,tablet,fantasy,23,1
43955,1025,2025-11-24,tv,fantasy,24,1
43956,1025,2025-11-24,web,romance,18,0
43957,1025,2025-11-25,web,drama,28,1
43958,1025,2025-11-26,mobile,sports,24,1
43959,1025,2025-11-26,web,action,28,0
43960,1025,2025-12-02,mobile,sci-fi,33,1
43961,1025,2025-12-02,web,fantasy,16,0
43962,1025,2025-12-05,mobile,drama,18,0
43963,1025,2025-12-05,web,drama,20,1
43964,1025,2025-12-05,tv,romance,14,0
43965,1025,2025-12-08,mobile,sci-fi,29,0
43966,1025,2025-12-08,mobile,romance,26,1
43967,1025,2025-12-08,tv,sci-fi,35,0
43968,1025,2025-12-09,mobile,sports,9,0
43969,1025,2025-12-09,tv,drama,31,0
43970,1025,2025-12-09,web,action,25,0
43971,1025,2025-12-10,tv,sci-fi,25,1
43972,1025,2025-12-11,mobile,drama,32,1
43973,1025,2025-12-11,mobile,action,15,0
43974,1025,2025-12-14,mobile,drama,21,0
43975,1025,2025-12-14,web,sports,32,1
43976,1025,2025-12-14,tablet,romance,33,1
43977,1025,2025-12-15,mobile,drama,24,1
43978,1025,2025-12-15,mobile,action,39,1
43979,1025,2025-12-16,mobile,romance,18,0
43980,1025,2025-12-16,mobile,comedy,35,1
43981,1025,2025-12-16,tablet,comedy,30,1
43982,1025,2025-12-16,mobile,comedy,26,1
43983,1025,2025-12-16,tv,action,35,1
43984,1025,2025-12-16,web,action,24,0
43985,1025,2025-12-17,web,action,24,1
43986,1025,2025-12-17,tv,drama,34,1
43987,1025,2025-12-17,mobile,drama,21,1
43988,1025,2025-12-17,web,sci-fi,44,1
43989,1025,2025-12-17,mobile,fantasy,37,0
43990,1025,2025-12-20,mobile,action,27,1
43991,1025,2025-12-20,tv,fantasy,35,1
43992,1025,2025-12-20,web,action,17,0
43993,1025,2025-12-20,tv,drama,39,0
43994,1026,2025-09-04,mobile,sports,28,0
43995,1026,2025-09-06,tv,romance,32,0
43996,1026,2025-09-11,tablet,sci-fi,38,1
43997,1026,2025-09-13,mobile,romance,49,1
43998,1026,2025-09-13,tv,fantasy,40,1
43999,1026,2025-09-13,tablet,fantasy,34,1
44000,1026,2025-09-13,tablet,comedy,26,0
44001,1026,2025-09-19,mobile,sci-fi,25,1
44002,1026,2025-09-19,mobile,fantasy,11,0
44003,1026,2025-09-21,web,action,29,1
44004,1026,2025-09-21,mobile,comedy,36,0
44005,1026,2025-09-21,web,drama,40,0
44006,1026,2025-09-24,mobile,action,29,1
44007,1026,2025-09-24,mobile,action,30,0
44008,1026,2025-09-24,web,fantasy,33,1
44009,1026,2025-09-24,web,romance,9,0
44010,1026,2025-09-26,mobile,romance,27,0
44011,1026,2025-09-26,mobile,sports,34,0
44012,1026,2025-09-26,mobile,sports,27,0
44013,1026,2025-09-26,mobile,fantasy,23,1
44014,1026,2025-09-26,web,sports,28,1
44015,1026,2025-09-26,tv,romance,31,1
44016,1026,2025-09-29,mobile,fantasy,17,0
44017,1026,2025-09-29,tv,sports,24,1
44018,1026,2025-09-30,tv,romance,21,1
44019,1026,2025-09-30,web,romance,21,0
44020,1026,2025-09-30,web,action,23,1
44021,1026,2025-10-01,tv,sports,38,0
44022,1026,2025-10-01,mobile,romance,22,1
44023,1026,2025-10-01,mobile,romance,15,0
44024,1026,2025-10-01,mobile,sports,28,0
44025,1026,2025-10-03,tv,action,9,0
44026,1026,2025-10-05,mobile,sci-fi,26,1
44027,1026,2025-10-05,tv,comedy,23,0
44028,1026,2025-10-05,web,sci-fi,35,0
44029,1026,2025-10-05,tablet,sports,46,0
44030,1026,2025-10-05,web,sports,24,1
44031,1026,2025-10-13,mobile,sci-fi,32,1
44032,1026,2025-10-13,mobile,romance,31,1
44033,1026,2025-10-13,tablet,sports,36,1
44034,1026,2025-10-13,mobile,drama,24,1
44035,1026,2025-10-13,mobile,romance,32,1
44036,1026,2025-10-14,web,drama,24,1
44037,1026,2025-10-14,web,action,30,1
44038,1026,2025-10-14,mobile,comedy,26,1
44039,1026,2025-10-14,tv,fantasy,29,1
44040,1026,2025-10-14,mobile,action,20,1
44041,1026,2025-10-16,tablet,sports,53,1
44042,1026,2025-10-16,mobile,comedy,30,1
44043,1026,2025-10-16,mobile,comedy,43,1
44044,1026,2025-10-16,tablet,comedy,33,1
44045,1026,2025-10-17,tv,romance,25,0
44046,1026,2025-10-17,web,sci-fi,44,0
44047,1026,2025-10-17,web,romance,28,0
44048,1026,2025-10-17,tablet,sci-fi,24,1
44049,1026,2025-10-18,tv,sports,23,1
44050,1026,2025-10-18,mobile,sci-fi,24,0
44051,1026,2025-10-19,web,comedy,35,1
44052,1026,2025-10-19,web,sports,27,1
44053,1026,2025-10-19,web,sports,30,0
44054,1026,2025-10-22,tv,sci-fi,22,0
44055,1026,2025-10-22,mobile,comedy,28,0
44056,1026,2025-10-26,tv,romance,28,0
44057,1026,2025-10-26,mobile,fantasy,37,1
44058,1026,2025-10-26,tv,drama,31,0
44059,1026,2025-10-26,mobile,drama,19,0
44060,1026,2025-10-26,mobile,sci-fi,48,1
44061,1026,2025-10-27,mobile,drama,35,0
44062,1026,2025-10-27,tv,romance,41,1
44063,1026,2025-10-27,mobile,comedy,30,0
44064,1026,2025-10-27,tv,sports,21,1
44065,1026,2025-10-28,tv,romance,31,0
44066,1026,2025-10-28,tv,drama,30,0
44067,1026,2025-10-28,tablet,sci-fi,2,0
44068,1026,2025-10-29,web,romance,29,0
44069,1026,2025-10-29,tv,sports,28,0
44070,1026,2025-10-29,web,action,21,1
44071,1026,2025-10-29,web,romance,23,1
44072,1026,2025-11-06,tv,comedy,24,0
44073,1026,2025-11-06,tv,sci-fi,21,1
44074,1026,2025-11-07,tablet,fantasy,16,0
44075,1026,2025-11-07,web,drama,29,0
44076,1026,2025-11-07,web,fantasy,9,0
44077,1026,2025-11-09,mobile,sports,30,0
44078,1026,2025-11-09,mobile,sports,25,1
44079,1026,2025-11-09,web,comedy,37,1
44080,1026,2025-11-09,tablet,action,13,0
44081,1026,2025-11-09,mobile,action,29,1
44082,1026,2025-11-12,web,sci-fi,27,1
44083,1026,2025-11-12,tv,action,22,0
44084,1026,2025-11-12,web,comedy,34,0
44085,1026,2025-11-14,web,romance,28,1
44086,1026,2025-11-14,web,sports,37,0
44087,1026,2025-11-14,mobile,sports,36,0
44088,1026,2025-11-14,mobile,drama,28,1
44089,1026,2025-11-14,web,comedy,23,1
44090,1026,2025-11-14,mobile,sci-fi,26,1
44091,1026,2025-11-14,mobile,drama,41,1
44092,1026,2025-11-14,mobile,fantasy,35,0
44093,1026,2025-11-16,mobile,drama,31,0
44094,1026,2025-11-16,web,sci-fi,28,0
44095,1026,2025-11-18,mobile,action,29,0
44096,1026,2025-11-18,tv,action,36,1
44097,1026,2025-11-18,tablet,drama,33,0
44098,1026,2025-11-18,web,comedy,27,1
44099,1026,2025-11-18,tv,sci-fi,21,0
44100,1026,2025-11-18,web,action,37,0
44101,1026,2025-11-18,mobile,drama,29,1
44102,1026,2025-11-23,mobile,fantasy,37,0
44103,1026,2025-11-23,mobile,fantasy,19,0
44104,1026,2025-11-23,mobile,comedy,23,1
44105,1026,2025-11-24,mobile,sports,9,0
44106,1026,2025-11-24,web,fantasy,29,0
44107,1026,2025-11-24,web,drama,35,1
44108,1026,2025-11-24,web,sci-fi,39,0
44109,1026,2025-11-24,tv,romance,2,0
44110,1026,2025-11-26,tv,comedy,33,1
44111,1026,2025-11-26,mobile,comedy,29,1
44112,1026,2025-11-26,mobile,drama,20,1
44113,1026,2025-11-29,web,drama,30,0
44114,1026,2025-11-29,mobile,sports,34,1
44115,1026,2025-11-29,web,sports,21,1
44116,1026,2025-11-29,web,romance,37,1
44117,1026,2025-11-29,tablet,comedy,19,0
44118,1026,2025-11-29,tv,fantasy,7,0
44119,1026,2025-11-29,mobile,romance,28,0
44120,1026,2025-11-30,web,romance,18,0
44121,1026,2025-11-30,web,comedy,33,0
44122,1026,2025-11-30,mobile,fantasy,57,0
44123,1026,2025-11-30,tv,comedy,23,0
44124,1026,2025-12-01,web,sci-fi,29,1
44125,1026,2025-12-01,tv,fantasy,33,0
44126,1026,2025-12-02,tv,sci-fi,29,1
44127,1026,2025-12-02,tv,comedy,35,0
44128,1026,2025-12-02,web,sports,47,1
44129,1026,2025-12-02,web,comedy,49,0
44130,1026,2025-12-03,mobile,action,12,0
44131,1026,2025-12-03,web,romance,36,0
44132,1026,2025-12-03,tv,sci-fi,18,0
44133,1026,2025-12-03,tv,sports,11,0
44134,1026,2025-12-04,tv,action,28,0
44135,1026,2025-12-04,web,action,19,0
44136,1026,2025-12-04,web,comedy,24,0
44137,1026,2025-12-05,mobile,fantasy,15,0
44138,1026,2025-12-05,mobile,fantasy,5,0
44139,1026,2025-12-05,mobile,sci-fi,29,1
44140,1026,2025-12-07,tv,romance,37,0
44141,1026,2025-12-07,mobile,sci-fi,24,0
44142,1026,2025-12-08,mobile,action,20,0
44143,1026,2025-12-08,web,fantasy,39,1
44144,1026,2025-12-08,tv,sci-fi,19,0
44145,1026,2025-12-10,tv,romance,35,1
44146,1026,2025-12-10,tv,romance,9,0
44147,1026,2025-12-10,tv,romance,9,0
44148,1027,2025-09-05,web,romance,36,1
44149,1027,2025-09-05,mobile,action,33,0
44150,1027,2025-09-05,web,fantasy,26,0
44151,1027,2025-09-06,mobile,action,3,0
44152,1027,2025-09-06,mobile,sci-fi,7,0
44153,1027,2025-09-06,mobile,sci-fi,32,1
44154,1027,2025-09-07,tv,fantasy,10,0
44155,1027,2025-09-07,tv,comedy,33,1
44156,1027,2025-09-07,mobile,sci-fi,30,0
44157,1027,2025-09-07,mobile,drama,19,0
44158,1027,2025-09-14,web,fantasy,13,0
44159,1027,2025-09-14,web,sports,24,0
44160,1027,2025-09-14,web,action,8,0
44161,1027,2025-09-17,web,sports,20,1
44162,1027,2025-09-17,tv,comedy,23,1
44163,1027,2025-09-18,web,comedy,21,0
44164,1027,2025-09-18,tv,fantasy,33,0
44165,1027,2025-09-19,tv,comedy,29,1
44166,1027,2025-09-19,tablet,drama,21,0
44167,1027,2025-09-22,mobile,drama,22,1
44168,1027,2025-09-22,mobile,drama,22,0
44169,1027,2025-09-27,mobile,sports,31,1
44170,1027,2025-09-27,mobile,romance,17,0
44171,1027,2025-09-27,tv,fantasy,21,1
44172,1027,2025-09-29,mobile,sci-fi,20,1
44173,1027,2025-09-29,tv,action,23,0
44174,1027,2025-09-29,web,fantasy,34,1
44175,1027,2025-09-29,tv,sports,18,0
44176,1027,2025-10-01,mobile,fantasy,20,0
44177,1027,2025-10-01,tablet,drama,24,1
44178,1027,2025-10-02,tablet,fantasy,36,1
44179,1027,2025-10-10,mobile,fantasy,16,0
44180,1027,2025-10-10,mobile,drama,30,1
44181,1027,2025-10-10,mobile,romance,27,0
44182,1027,2025-10-10,tablet,comedy,42,1
44183,1027,2025-10-15,tv,sports,30,1
44184,1027,2025-10-15,web,comedy,21,0
44185,1027,2025-10-23,mobile,fantasy,21,1
44186,1027,2025-10-24,web,sports,24,0
44187,1027,2025-10-24,tablet,romance,36,1
44188,1027,2025-10-29,tv,romance,2,0
44189,1027,2025-10-30,tv,fantasy,12,0
44190,1027,2025-10-30,tv,action,14,0
44191,1027,2025-11-03,mobile,drama,26,1
44192,1027,2025-11-04,mobile,drama,45,1
44193,1027,2025-11-08,web,fantasy,34,1
44194,1027,2025-11-09,mobile,fantasy,26,0
44195,1027,2025-11-09,tv,fantasy,27,0
44196,1027,2025-11-11,mobile,romance,39,1
44197,1027,2025-11-11,mobile,drama,26,0
44198,1027,2025-11-12,mobile,sports,29,1
44199,1027,2025-11-12,mobile,sports,28,1
44200,1027,2025-11-17,web,sports,8,0
44201,1027,2025-11-21,tv,sci-fi,11,0
44202,1027,2025-11-21,mobile,comedy,26,0
44203,1027,2025-11-21,tablet,sci-fi,34,0
44204,1027,2025-11-21,tv,sports,46,0
44205,1027,2025-11-21,mobile,drama,17,0
44206,1027,2025-11-21,mobile,sports,27,0
44207,1027,2025-11-23,mobile,romance,16,0
44208,1027,2025-11-23,tablet,drama,40,1
44209,1027,2025-11-27,tv,sci-fi,34,0
44210,1027,2025-11-27,mobile,romance,36,1
44211,1027,2025-11-27,mobile,drama,22,1
44212,1027,2025-11-28,web,sci-fi,20,1
44213,1027,2025-11-28,web,sports,23,1
44214,1027,2025-11-28,mobile,romance,14,0
44215,1027,2025-11-29,tablet,fantasy,24,0
44216,1027,2025-11-29,tv,fantasy,22,1
44217,1027,2025-11-29,mobile,drama,19,0
44218,1027,2025-11-29,web,fantasy,33,0
44219,1027,2025-11-29,tv,sports,17,0
44220,1027,2025-12-03,mobile,comedy,14,0
44221,1027,2025-12-03,mobile,sci-fi,13,0
44222,1027,2025-12-09,tv,romance,32,0
44223,1027,2025-12-09,mobile,comedy,22,1
44224,1027,2025-12-09,tv,sci-fi,8,0
44225,1028,2025-09-22,mobile,action,14,0
44226,1028,2025-09-23,tv,drama,20,0
44227,1028,2025-09-23,web,drama,20,1
44228,1028,2025-09-23,tv,romance,37,0
44229,1028,2025-09-23,tv,drama,19,0
44230,1028,2025-09-25,web,action,30,1
44231,1028,2025-09-25,mobile,fantasy,12,0
44232,1028,2025-09-30,web,action,25,1
44233,1028,2025-09-30,tablet,action,13,0
44234,1028,2025-09-30,mobile,fantasy,13,0
44235,1028,2025-09-30,web,drama,13,0
44236,1028,2025-10-02,tv,sci-fi,24,0
44237,1028,2025-10-02,mobile,action,29,1
44238,1028,2025-10-02,mobile,fantasy,18,0
44239,1028,2025-10-07,tv,sports,29,0
44240,1028,2025-10-07,mobile,romance,5,0
44241,1028,2025-10-08,mobile,action,3,0
44242,1028,2025-10-09,tablet,romance,2,0
44243,1028,2025-10-09,web,sci-fi,15,0
44244,1028,2025-10-09,mobile,fantasy,17,0
44245,1028,2025-10-17,mobile,fantasy,27,1
44246,1028,2025-10-17,mobile,fantasy,6,0
44247,1028,2025-10-18,mobile,action,34,1
44248,1028,2025-10-18,tv,sci-fi,21,1
44249,1028,2025-10-18,mobile,romance,28,0
44250,1028,2025-10-19,web,drama,11,0
44251,1028,2025-10-19,web,action,15,0
44252,1028,2025-10-19,web,action,29,1
44253,1028,2025-10-19,mobile,drama,23,1
44254,1028,2025-10-19,mobile,sports,33,0
44255,1028,2025-10-21,mobile,drama,32,1
44256,1028,2025-10-21,mobile,romance,17,0
44257,1028,2025-10-22,mobile,sci-fi,20,1
44258,1028,2025-10-22,tv,comedy,25,1
44259,1028,2025-10-23,tv,romance,19,0
44260,1028,2025-10-23,web,sci-fi,28,1
44261,1028,2025-10-23,tv,action,27,1
44262,1028,2025-10-24,tablet,fantasy,17,0
44263,1028,2025-10-24,web,comedy,14,0
44264,1028,2025-10-29,mobile,drama,16,0
44265,1028,2025-10-29,tv,drama,21,0
44266,1028,2025-10-29,tv,sports,25,0
44267,1028,2025-10-29,mobile,action,26,1
44268,1028,2025-11-02,mobile,romance,3,0
44269,1028,2025-11-03,web,fantasy,2,0
44270,1028,2025-11-09,tv,drama,2,0
44271,1028,2025-11-09,tablet,comedy,2,0
44272,1028,2025-11-11,mobile,comedy,30,1
44273,1028,2025-11-11,tv,sci-fi,31,0
44274,1028,2025-11-11,mobile,romance,27,0
44275,1028,2025-11-11,mobile,sci-fi,22,0
44276,1028,2025-11-14,web,romance,18,0
44277,1028,2025-11-14,mobile,drama,2,0
44278,1028,2025-11-15,mobile,comedy,20,0
44279,1028,2025-11-15,mobile,action,7,0
44280,1028,2025-11-15,web,fantasy,17,0
44281,1028,2025-11-15,tablet,comedy,15,0
44282,1028,2025-11-15,mobile,sci-fi,32,1
44283,1028,2025-11-15,mobile,sci-fi,18,0
44284,1028,2025-11-15,mobile,drama,13,0
44285,1028,2025-11-16,web,sports,26,1
44286,1028,2025-11-16,web,comedy,19,0
44287,1028,2025-11-19,mobile,sci-fi,15,0
44288,1028,2025-11-19,tv,sci-fi,15,0
44289,1028,2025-11-20,tv,sci-fi,19,0
44290,1028,2025-11-20,tv,action,13,0
44291,1028,2025-11-20,web,romance,23,0
44292,1029,2025-10-06,mobile,comedy,31,0
44293,1029,2025-10-06,mobile,comedy,28,0
44294,1029,2025-10-16,tablet,fantasy,15,0
44295,1029,2025-10-16,mobile,sci-fi,14,0
44296,1029,2025-10-16,web,fantasy,31,1
44297,1029,2025-10-18,tv,drama,3,0
44298,1029,2025-10-18,tv,comedy,32,0
44299,1029,2025-10-18,web,action,15,0
44300,1029,2025-10-18,tv,fantasy,2,0
44301,1029,2025-10-19,mobile,drama,26,1
44302,1029,2025-10-19,mobile,sci-fi,23,1
44303,1029,2025-10-19,tv,fantasy,4,0
44304,1029,2025-10-21,tv,comedy,29,1
44305,1029,2025-10-21,mobile,sci-fi,11,0
44306,1029,2025-10-22,mobile,comedy,27,1
44307,1029,2025-10-22,web,sports,2,0
44308,1029,2025-10-22,web,sci-fi,24,0
44309,1029,2025-10-22,mobile,fantasy,3,0
44310,1029,2025-10-22,tv,sci-fi,16,0
44311,1029,2025-10-25,web,sports,5,0
44312,1029,2025-10-25,web,sci-fi,2,0
44313,1029,2025-10-25,mobile,drama,23,1
44314,1029,2025-10-27,web,romance,9,0
44315,1029,2025-10-27,mobile,action,18,0
44316,1029,2025-10-27,tv,romance,16,0
44317,1030,2025-09-24,web,drama,15,0
44318,1030,2025-09-24,web,romance,20,1
44319,1030,2025-10-12,mobile,sci-fi,29,1
44320,1030,2025-10-12,tablet,romance,16,0
44321,1030,2025-10-12,tv,drama,15,0
44322,1030,2025-10-24,mobile,fantasy,11,0
44323,1030,2025-10-25,tv,comedy,35,1
44324,1030,2025-11-03,mobile,romance,23,0
44325,1030,2025-11-03,tv,action,15,0
44326,1030,2025-11-08,web,sports,23,1
44327,1030,2025-11-13,mobile,action,16,0
44328,1030,2025-11-13,web,comedy,36,1
44329,1030,2025-11-13,web,drama,9,0
44330,1030,2025-11-21,tablet,action,11,0
44331,1030,2025-11-21,web,fantasy,3,0
44332,1030,2025-11-24,web,fantasy,37,1
44333,1030,2025-11-24,mobile,action,6,0
44334,1030,2025-12-15,mobile,action,16,0
44335,1030,2025-12-15,mobile,action,23,0
44336,1030,2025-12-26,tablet,comedy,32,1
44337,1030,2025-12-28,mobile,comedy,26,1
44338,1030,2025-12-30,tv,action,21,1
44339,1030,2025-12-30,mobile,sci-fi,26,1
44340,1031,2025-10-02,mobile,sci-fi,9,0
44341,1031,2025-11-04,web,romance,12,0
44342,1031,2025-11-04,web,sci-fi,26,1
44343,1031,2025-11-08,mobile,drama,21,1
44344,1031,2025-11-20,tv,action,32,1
44345,1031,2025-11-20,mobile,drama,35,1
44346,1031,2025-12-08,web,action,19,0
44347,1031,2025-12-08,web,drama,14,0
44348,1031,2025-12-14,mobile,sci-fi,25,1
44349,1031,2026-01-11,mobile,drama,9,0
44350,1031,2026-01-11,mobile,fantasy,21,1
44351,1031,2026-01-11,web,comedy,13,0
44352,1031,2026-01-17,mobile,drama,18,0
44353,1031,2026-01-25,mobile,comedy,35,1
44354,1031,2026-01-25,web,action,2,0
44355,1032,2025-09-14,tablet,drama,13,0
44356,1032,2025-09-28,tv,romance,26,0
44357,1032,2025-09-28,web,sci-fi,22,1
44358,1032,2025-10-04,mobile,sci-fi,28,0
44359,1032,2025-10-04,tv,comedy,23,0
44360,1032,2025-10-04,tv,comedy,21,1
44361,1032,2025-10-04,mobile,sci-fi,13,0
44362,1032,2025-10-06,mobile,romance,23,0
44363,1032,2025-10-12,web,comedy,25,0
44364,1032,2025-10-16,mobile,sci-fi,33,0
44365,1032,2025-10-16,mobile,sci-fi,48,0
44366,1032,2025-10-16,mobile,drama,13,0
44367,1032,2025-10-16,mobile,romance,35,0
44368,1032,2025-10-19,mobile,drama,41,0
44369,1032,2025-10-19,tv,romance,12,0
44370,1032,2025-10-23,tv,sci-fi,28,1
44371,1032,2025-10-23,web,comedy,35,1
44372,1032,2025-10-23,mobile,comedy,27,1
44373,1032,2025-10-26,tv,comedy,30,0
44374,1032,2025-10-26,mobile,comedy,19,0
44375,1032,2025-10-26,web,action,24,0
44376,1032,2025-10-28,mobile,sports,11,0
44377,1032,2025-10-28,mobile,comedy,52,1
44378,1032,2025-10-28,web,fantasy,13,0
44379,1032,2025-11-04,mobile,sci-fi,26,1
44380,1032,2025-11-04,web,fantasy,21,0
44381,1032,2025-11-05,tv,fantasy,50,1
44382,1032,2025-11-05,mobile,sports,19,0
44383,1032,2025-11-08,mobile,romance,22,1
44384,1032,2025-11-13,tv,action,22,1
44385,1032,2025-11-13,tv,romance,24,1
44386,1032,2025-11-13,mobile,fantasy,22,1
44387,1032,2025-11-13,web,comedy,26,0
44388,1032,2025-11-16,tv,sports,42,0
44389,1032,2025-11-16,tv,action,27,1
44390,1032,2025-11-20,tv,fantasy,35,1
44391,1032,2025-11-20,tablet,action,38,0
44392,1032,2025-11-22,mobile,romance,23,1
44393,1032,2025-11-25,tablet,action,20,1
44394,1032,2025-11-25,web,sports,27,1
44395,1032,2025-12-03,tv,sports,33,1
